용도,허가번호,업종,품목명,성분명(국문),성분명(영문),허가일,업체명
동물용의료기기,102-012,수입,재사용가능수동식의료용가위[1](11-3570-09T 외 44종),재사용가능수동식의료용가위[1],"Scissors, manually-operated, reusable",2015-09-17,올리브메디칼
동물용의료기기,102-013,수입,재사용가능수동식의료용가위[1](11-0201-10 외 81종),재사용가능수동식의료용가위[1],"Scissors, manually-operated, reusable",2015-09-17,올리브메디칼
동물용의료기기,102-014,수입,니들홀더[1](20-0491-14 외 26종),니들홀더[1],Needle holder,2015-09-17,올리브메디칼
동물용의료기기,103-001,제조,"동물용 멸균주사침, 동물용 멸균주사침 [2](일두일침)",멸균주사침[2],"Needle, aspiration/injection, single-use",2014-07-02,(주)성심메디칼
동물용의료기기,103-002,제조,직접주입용동물용의약품주입용기구[2](Ani-CS 외 7종),직접주입용의약품주입용기구[2],Direct infusion device,2015-06-25,(주)성심메디칼
동물용의료기기,103-001,수입,"동물의료내시경[2](Digital MacroView, 23960)",의료내시경[2],Endoscope for medical use,2015-09-14,동방의료기(주)
동물용의료기기,103-002,수입,다기능심전계[2](PTA monitor),다기능심전계[2],"Electrocardiograph, general-purpose",2020-02-03,동방의료기(주)
동물용의료기기,104-001,제조,"이동형엑스선촬영장치[2](DIG-360,A)",이동형엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, mobile, analogue",2014-08-11,(주)동문
동물용의료기기,104-002,제조,"디지털진단용엑스선촬영장치[2](DM-6150,A 외 4종)",디지털진단용엑스선촬영장치[2],"X-ray system, diagnostic, general-purpose, hand-held, digital",2014-12-01,(주)동문
동물용의료기기,104-003,제조,"이동형엑스선촬영장치[2](DM-325MR,A 외2종)",이동형엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, mobile, analogue",2014-12-01,(주)동문
동물용의료기기,104-001,수입,혈구계산기(URIT-2900Vet Plus),혈구계산기[1],"Haematology analyser, cell-quantifying, manual",2015-10-05,매크로인터내셔널
동물용의료기기,104-002,수입,혈구계산기(URIT-3000Vet Plus),혈구계산기[1],"Haematology analyser, cell-quantifying, manual",2015-10-05,매크로인터내셔널
동물용의료기기,104-003,수입,혈구검사시약[2](URIT Sheath 5S11),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-004,수입,혈구검사시약[2](URIT Probe Cleaner D43),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-005,수입,혈구검사시약[2](URIT Lytic Reagent (Lyse) vet AL11),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-006,수입,혈구검사시약[2](URIT Lytic Reagent 5L11),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-007,수입,혈구검사시약[2](URIT Diluent vet AD11),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-008,수입,혈구검사시약[2](URIT Diluent 5D11),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-009,수입,혈구검사시약[2](URIT Detergent D41),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,104-010,수입,혈구검사시약[2](URIT DETERGENT D46),혈구검사시약[2],IVD reagents for blood test,2016-04-21,매크로인터내셔널
동물용의료기기,105-001,제조,포터블엑스선촬영장치[2](ANYPLX 3 PLUS),포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2014-10-07,(주)지비티코리아
동물용의료기기,105-002,제조,포터블엑스선촬영장치[2](ANYPLX 3-BT),포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2014-10-13,(주)지비티코리아
동물용의료기기,105-003,제조,포터블엑스선촬영장치(ANYPLX 4-BT(수출용)),포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2018-01-16,(주)지비티코리아
동물용의료기기,105-004,제조,포터블엑스선촬영장치[2](수출용)(ANYPLX 3BT+),포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2018-08-13,(주)지비티코리아
동물용의료기기,105-005,제조,"포터블엑스선촬영장치[2](ANYPLX 5-BT(ANYPLX 1040BT, ULTRA 1040BT))",포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2021-05-10,(주)지비티코리아
동물용의료기기,105-006,제조,"포터블엑스선촬영장치[2](ANYPLX 8(ANYPLX 1110HF,GPX 1110HF,ULTRA 1110HF,ORANGE 1110HF,ULTRA 100P))",포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2022-05-13,(주)지비티코리아
동물용의료기기,105-007,제조,포터블엑스선촬영장치[2](ANYPLX 1-BT(mini90)),포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2023-02-23,(주)지비티코리아
동물용의료기기,105-001,수입,범용초음파영상진단장치[2](Echo blaster 128ext),범용초음파영상진단장치[2],"Ultrasound imaging system, general-purpose",2015-10-12,(주)에프씨유
동물용의료기기,105-002,수입,범용초음파영상진단장치[2](ClarUs),범용초음파영상진단장치[2],"Ultrasound imaging system, general-purpose",2015-10-12,(주)에프씨유
동물용의료기기,106-001,제조,범용동물혈액약품냉장고[2](GS-1A),혈액저장용기[3],Blood collection container,2014-10-13,(주)지엠에스
동물용의료기기,106-002,제조,범용동물혈액약품냉장고[2](CBR-1000SSA),혈액저장용기[3],Blood collection container,2014-10-13,(주)지엠에스
동물용의료기기,106-003,제조,범용동물혈액약품냉장고[2](CBR-600SA),혈액저장용기[3],Blood collection container,2014-10-13,(주)지엠에스
동물용의료기기,106-004,제조,범용동물혈액약품냉장고[2](CBR-1000SA),혈액저장용기[3],Blood collection container,2014-10-13,(주)지엠에스
동물용의료기기,106-001,수입,일회용체외고정기구[2](Orthopaedic External Fixation system),일회용체외고정기구[2],Orthopaedic external fixation system,2015-10-19,(주)비에스코렘
동물용의료기기,106-002,수입,재사용가능동물의료용겸자[1](Forcep),재사용가능의료용겸자[1],"Forceps, reusable",2015-11-17,(주)비에스코렘
동물용의료기기,106-003,수입,수동식동물의료용개창기[1]구(Retractor),수동식의료용개창기구[1],"Retractor, surgical, manually-operated",2015-11-17,(주)비에스코렘
동물용의료기기,106-004,수입,수동식재사용가능의료용천자기[1](BC360.0801 외 5종),수동식재사용가능의료용천자기[1],"Puncture instrument, surgical, manually-operated, reusable",2016-04-19,(주)비에스코렘
동물용의료기기,107-001,제조,약액이송기[2](HANARO TRANS),약액이송기[2],Transfer of a liquid medicine,2014-11-04,(주)신신프락콘
동물용의료기기,107-001,수입,콜라겐흡수성창상피복제[3](EMT GEL),콜라겐흡수성창상피복재[3],"Dressing, collagen, wound",2015-10-19,(주)펫월드
동물용의료기기,107-002,수입,콜라겐흡수성창상피복재[3](EMT SPRAY),콜라겐흡수성창상피복재[3],"Dressing, collagen, wound",2015-12-29,(주)펫월드
동물용의료기기,108-001,제조,이동형초음파영상진단장치[2](SONON 300C),이동형초음파영상진단장치[2],"Ultrasound system, imaging, dianostic, mobile",2015-01-20,(주)힐세리온
동물용의료기기,108-001,수입,의료용레이저조사기[3](K-Laser Cube 4),의료용레이저조사기[3],"Laser, therapeutic",2015-10-27,코아엠
동물용의료기기,108-002,수입,의료용레이저조사기[3](K-Laser Cube 3),의료용레이저조사기[3],"Laser, therapeutic",2016-05-25,코아엠
동물용의료기기,109-002,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CPV Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2003-12-09,주식회사 바이오노트
동물용의료기기,109-003,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CPV Ab Test Kit 3.0),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2012-08-13,주식회사 바이오노트
동물용의료기기,109-004,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid PED Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2005-01-21,주식회사 바이오노트
동물용의료기기,109-005,제조,고위험성동물전염병면역검사시약[3](BIONOTE FMD NSP Ab ELISA),고위험성동물전염병면역검사시약[3],IVD reagents of immunological method for legally designated infectious pathogens by OIE.,2007-08-20,주식회사 바이오노트
동물용의료기기,109-006,제조,고위험성동물전염병면역검사시약[3](Anigen Rapid Canine Heartworm Ag Test Kit 2.0),고위험성동물전염병면역검사시약[3],IVD reagents of immunological method for legally designated infectious pathogens by OIE.,2003-12-09,주식회사 바이오노트
동물용의료기기,109-007,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CDV Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2004-04-06,주식회사 바이오노트
동물용의료기기,109-008,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CCV Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2004-12-31,주식회사 바이오노트
동물용의료기기,109-009,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CPV/CCV Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2005-03-15,주식회사 바이오노트
동물용의료기기,109-010,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid ROTA Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2005-08-12,주식회사 바이오노트
동물용의료기기,109-011,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid PED/ROTA Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2005-09-21,주식회사 바이오노트
동물용의료기기,109-012,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid Giardia Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2009-03-30,주식회사 바이오노트
동물용의료기기,109-013,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CPV/CCV/Giardia Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2009-08-25,주식회사 바이오노트
동물용의료기기,109-014,제조,"인수공통전염병면역검사시약[3](Anigen Rapid Leishmania Ab Test Kit, 수출용)",인수공통전염병면역검사시약[3],"IVD reagents of immunological method for zoonosis disease,",2009-09-01,주식회사 바이오노트
동물용의료기기,109-015,제조,"저위험성동물전염병면역검사시약[2](Anigen Rapid E.canis Ab Test Kit, 수출용)",저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2009-09-01,주식회사 바이오노트
동물용의료기기,109-016,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid FeLV Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2011-04-12,주식회사 바이오노트
동물용의료기기,109-017,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid FIV Ab Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2011-04-12,주식회사 바이오노트
동물용의료기기,109-018,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid FIV Ab/ FeLV Ag Test Kit),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2011-04-18,주식회사 바이오노트
동물용의료기기,109-019,제조,저위험성동물전염병면역검사시약[2](Anigen Rapid CDV Ab Test Kit 3.0),저위험성동물전염병면역검사시약[2],IVD reagents of immunological method for non-legally designate infectious pathogens by OIE.,2012-08-13,주식회사 바이오노트
